"x"
"992"	"Abl1"
"993"	"Nup214"
"994"	"Fam78a"
"995"	"Prrc2b"
"996"	"Pomt1"
"997"	"Uck1"
"998"	"Swi5"
"999"	"Golga2"
"1000"	"Dnm1"
"1001"	"Ciz1"
"1002"	"1110008P14Rik"
"1003"	"Lcn2"
"1004"	"Ptges2"
"1005"	"Slc25a25"
"1006"	"Naif1"
"1007"	"Fam102a"
"1008"	"Dpm2"
"1009"	"St6galnac6"
"1010"	"Fpgs"
"1011"	"Cdk9"
"1012"	"Sh2d3c"
"1013"	"Ttc16"
"1014"	"Tor2a"
"1015"	"Ptrh1"
"1016"	"Stxbp1"
"1017"	"Fam129b"
"1018"	"Lrsam1"
"1019"	"Rpl12"
"1020"	"Slc2a8"
"1021"	"Ralgps1"
"1022"	"Zbtb34"
"1023"	"Zbtb43"
"1024"	"Mvb12b"
"1025"	"Pbx3"
"1026"	"Mapkap1"
"1027"	"Gapvd1"
"1028"	"Hspa5"
"1029"	"Rabepk"
"1030"	"Fbxw2"
"1031"	"Psmd5"
"1032"	"Cutal"
"1033"	"Phf19"
"1034"	"Traf1"
"1035"	"AI182371"
"1036"	"Cntrl"
"1037"	"Rab14"
"1038"	"Gsn"
"1039"	"Stom"
"1040"	"Dab2ip"
"1041"	"9030204H09Rik"
"1042"	"Ndufa8"
"1043"	"Rbm18"
"1044"	"Mrrf"
"1045"	"Ptgs1"
"1046"	"Pdcl"
"1047"	"Rc3h2"
"1048"	"Zbtb6"
"1049"	"Zbtb26"
"1050"	"Rabgap1"
"1051"	"Strbp"
"1052"	"Gpr21"
"1053"	"Dennd1a"
"1054"	"Nek6"
"1055"	"Psmb7"
"1056"	"Nr6a1"
"1057"	"Nr6a1os"
"1058"	"Wdr38"
"1059"	"Rpl35"
"1060"	"Arpc5l"
"1061"	"Golga1"
"1062"	"Scai"
"1063"	"Ppp6c"
"1064"	"Gtdc1"
"1065"	"Acvr2a"
"1066"	"Orc4"
"1067"	"Mbd5"
"1068"	"Epc2"
"1069"	"Mmadhc"
"1070"	"Rnd3"
"1071"	"Rbm43"
"1072"	"Nmi"
"1073"	"Rif1"
"1074"	"Arl5a"
"1075"	"A430018G15Rik"
"1076"	"Cacnb4"
"1077"	"Stam2"
"1078"	"Fmnl2"
"1079"	"Prpf40a"
"1080"	"Arl6ip6"
"1081"	"Nr4a2"
"1082"	"A930012O16Rik"
"1083"	"Gpd2"
"1084"	"Galnt5"
"1085"	"Cytip"
"1086"	"Acvr1c"
"1087"	"Acvr1"
"1088"	"Upp2"
"1089"	"Ccdc148"
"1090"	"Pkp4"
"1091"	"Tanc1"
"1092"	"Wdsub1"
"1093"	"Baz2b"
"1094"	"Gm13572"
"1095"	"March7"
"1096"	"Cd302"
"1097"	"Ly75"
"1098"	"Itgb6"
"1099"	"Rbms1"
"1100"	"Tank"
"1101"	"Psmd14"
"1102"	"Dpp4"
"1103"	"Gm13561"
"1104"	"Gcg"
"1105"	"Fap"
"1106"	"Ifih1"
"1107"	"Gca"
"1108"	"Kcnh7"
"1109"	"Grb14"
"1110"	"Cobll1"
"1111"	"Gm13594"
"1112"	"Scn3a"
"1113"	"Galnt3"
"1114"	"Ttc21b"
"1115"	"Stk39"
"1116"	"Cers6"
"1117"	"Nostrin"
"1118"	"Spc25"
"1119"	"Dhrs9"
"1120"	"Bbs5"
"1121"	"Klhl41"
"1122"	"Fastkd1"
"1123"	"Ppig"
"1124"	"Ccdc173"
"1125"	"Phospho2"
"1126"	"Klhl23"
"1127"	"Ssb"
"1128"	"Mettl5"
"1129"	"Gm13625"
"1130"	"Ubr3"
"1131"	"Sp5"
"1132"	"Erich2"
"1133"	"Gorasp2"
"1134"	"Tlk1"
"1135"	"Mettl8"
"1136"	"Dcaf17"
"1137"	"Dync1i2"
"1138"	"Slc25a12"
"1139"	"Hat1"
